2664	1
2665	1
2666	2
2676	2
2677	1
2678	2
2679	3
2680	2
2684	1
2687	3
2688	6
2691	1
2693	2
2701	1
2702	1
2708	1
2711	1
2713	1
2715	1
2716	1
2719	2
2724	2
2725	2
2727	6
2728	1
2733	2
2737	5
2740	2
2741	2
2745	1
2746	2
2748	1
2750	5
2754	1
2757	1
2758	1
2761	4
2762	1
2765	1
2766	2
2768	1
2769	4
2770	4
2782	3
2783	2
2784	4
2786	1
2787	1
2788	4
2792	2
2793	3
2795	4
2797	1
2804	1
2806	1
2809	1
2810	1
2819	1
2821	3
2823	2
2824	1
2825	1
2827	1
2828	3
2829	1
2830	1
2832	1
2833	2
2835	2
2840	5
2841	1
2843	1
2845	1
2846	1
2849	6
2854	1
2856	1
2857	1
2859	1
2861	2
2865	2
2866	2
2872	3
2877	1
2880	1
2882	2
2883	6
2884	3
2886	3
2887	5
2888	1
2889	3
2891	1
2892	4
2893	4
2894	5
2895	1
2896	3
2898	1
2901	2
2902	2
2904	1
2905	1
2908	1
2910	3
2911	1
2917	1
2921	1
2925	1
2929	1
2930	3
2932	1
2936	2
2939	2
2941	3
2943	4
2944	2
2945	1
2952	1
2956	2
2958	1
2959	1
2961	1
2964	1
2972	1
2977	2
2979	2
2980	4
2981	8
2982	4
2983	4
2984	1
2986	1
2987	4
2988	1
2993	1
2994	2
2995	2
2996	2
2997	1
2998	2
3005	2
3008	1
3010	1
3015	3
3021	6
3022	2
3034	1
3036	1
3040	2
3041	2
3042	1
3043	4
3045	2
3047	2
3051	1
3055	1
3059	1
3060	2
3062	1
3063	1
3067	2
3071	1
3072	1
3073	2
3074	1
3077	3
3082	2
3083	2
3084	1
3087	4
3089	3
3092	1
3093	4
3094	2
3095	2
3096	2
3097	1
3098	1
3099	2
3101	2
3103	2
3107	1
3109	1
3110	3
3112	2
3114	1
3116	1
3117	1
3118	1
3120	1
3121	3
3122	2
3123	2
3124	2
3127	2
3129	1
3134	1
3139	2
3141	1
3143	2
3145	2
3146	1
3148	3
3150	2
3151	6
3152	5
3159	1
3160	2
3166	2
3168	6
3169	4
3170	1
3176	1
3179	1
3180	2
3184	5
3185	2
3186	2
3188	1
3190	2
3191	2
3193	4
3195	3
3197	2
3199	1
3200	1
3201	1
3204	3
3205	3
3207	2
3213	1
3216	2
3227	4
3228	2
3232	1
3233	5
3234	5
3235	3
3236	1
3239	1
3240	1
3241	1
3242	1
3243	3
3247	3
3248	3
3249	2
3252	1
3253	1
3255	2
3256	1
3257	2
3270	2
3271	3
3272	1
3273	2
3280	3
3283	1
3285	2
3286	3
3288	3
3289	2
3293	3
3294	2
3295	1
3300	5
3303	4
3305	2
3310	1
3313	1
3314	2
3315	4
3316	3
3320	1
3326	1
3329	1
3338	2
3339	1
3340	2
3341	5
3343	2
3346	1
3348	4
3349	2
3350	1
3353	3
3354	4
3359	4
3361	1
3365	3
3369	2
3376	1
3381	3
3385	2
3386	1
3389	2
3390	1
3391	3
3393	1
3399	1
3401	2
3406	1
3413	2
3415	2
3421	1
3425	2
3435	1
3436	2
3439	1
3440	1
3442	1
3443	3
3445	2
3449	3
3450	1
3452	1
3454	2
3456	1
3457	1
3462	2
3467	2
3481	2
3484	1
3485	2
3491	2
3494	2
3496	2
3497	4
3498	2
3499	2
3503	4
3504	1
3510	3
3512	4
3513	3
3514	2
3519	1
3520	1
3528	2
3533	2
3534	6
3535	2
3536	2
3539	1
3542	1
3543	1
3545	1
3548	2
3551	1
3557	3
3559	2
3561	1
3563	3
3567	1
3568	3
3572	1
3574	1
3576	4
3579	1
3583	1
3586	1
3587	2
3592	3
3595	1
3598	2
3599	1
3601	2
3602	2
3603	1
3620	3
3626	2
3629	1
3630	2
3631	1
3632	1
3633	1
3636	4
3638	2
3644	1
3650	2
3654	1
3660	2
3662	1
3679	1
3680	1
3682	1
3683	5
3685	2
3686	7
3688	2
3694	4
3697	4
3698	1
3699	1
3702	7
3709	4
3710	3
3718	2
3720	1
3725	3
3731	3
3734	1
3737	1
3740	6
3741	5
3743	1
3744	1
3745	2
3750	2
3751	2
3757	1
3759	8
3760	2
3763	2
3765	1
3766	2
3773	1
3775	2
3777	1
3783	2
3784	3
3787	3
3788	2
3789	2
3791	1
3792	2
3794	2
3795	1
3796	1
3798	3
3799	6
3800	3
3801	1
3802	7
3805	2
3812	2
3815	1
3821	2
3826	3
3830	1
3833	1
3834	2
3837	2
3838	1
3844	1
3847	2
3849	3
3850	1
3852	4
3853	1
3854	1
3855	2
3859	6
3860	1
3865	2
3871	2
3875	5
3876	2
3878	1
3879	1
3880	1
3883	4
3884	2
3885	3
3888	1
3889	1
3896	1
3902	4
3903	1
3908	2
3909	3
3912	1
3915	2
3918	9
3919	3
3920	1
3931	3
3932	4
3934	2
3936	2
3939	1
3940	1
3941	1
3942	1
3946	2
3961	2
3964	1
3965	1
3966	1
3969	2
3970	1
3971	3
3974	3
3976	1
3977	3
3981	3
3990	3
3991	2
3999	1
4001	1
4004	2
4008	2
4012	1
4013	1
4014	2
4015	2
4022	1
4023	4
4027	1
4028	4
4031	3
4033	1
4038	2
4040	2
4041	1
4045	3
4047	5
4053	1
4054	3
4059	1
4060	1
4062	1
4075	1
4077	4
4080	4
4083	2
4084	1
4086	3
4088	4
4095	4
4096	1
4098	2
4099	2
4100	2
4101	4
4102	2
4110	1
4114	1
4127	5
4128	2
4132	6
4134	1
4135	3
4136	2
4144	3
4146	4
4147	1
4151	3
4152	2
4153	1
4158	2
4163	2
4165	3
4167	4
4177	1
4178	1
4183	2
4184	2
4199	5
4205	1
4208	4
4213	3
4214	3
4215	1
4221	1
4229	1
4230	2
4231	2
4232	2
4236	1
4249	2
4251	1
4252	2
4254	1
4272	1
4274	2
4275	3
4276	1
4290	1
4292	2
4294	2
4296	2
4298	2
4300	2
4311	1
4313	2
4316	2
4317	4
4318	1
4322	2
4323	2
4324	1
4328	3
4331	3
4332	1
4334	2
4339	1
4340	2
4341	2
4345	1
4349	1
4355	2
4356	4
4357	2
4361	3
4370	1
4371	2
4377	2
4378	2
4379	1
4381	1
4386	1
4387	2
4388	2
4389	5
4390	1
4392	4
4393	6
4395	2
4396	1
4397	1
4398	3
4400	1
4402	1
4405	1
4416	1
4417	3
4418	2
4425	2
4427	1
4429	4
4433	3
4434	2
4435	2
4439	1
4443	2
4451	1
4453	2
4455	1
4463	4
4466	2
4467	1
4468	2
4470	1
4471	1
4472	2
4479	1
4480	1
4481	2
4482	1
4485	2
4487	2
4489	1
4493	1
4496	3
4498	2
4500	4
4501	1
4502	1
4503	2
4504	4
4505	2
4508	4
4509	1
4512	3
4515	1
4516	4
4521	1
4524	3
4526	2
4527	2
4532	2
4535	2
4537	1
4538	1
4541	2
4543	2
4545	1
4548	1
4549	1
4551	1
4552	3
4553	1
4558	1
4559	1
4561	2
4562	1
4563	1
4567	3
4570	2
4573	1
4575	5
4577	2
4578	3
4579	2
4587	2
4588	4
4592	1
4598	2
4601	1
4606	2
4607	1
4612	2
4613	3
4615	1
4616	3
4617	2
4623	3
4626	3
4640	2
4641	1
4642	1
4644	2
4649	1
4653	1
4656	1
4659	1
4660	5
4661	1
4663	2
4664	1
4665	3
4668	1
4669	1
4670	2
4671	4
4675	5
4678	1
4680	1
4682	2
4685	2
4686	3
4687	2
4697	1
4698	2
4700	2
4701	3
4702	2
4703	2
4707	1
4708	2
4709	3
4710	1
4712	3
4716	1
4720	3
4725	2
4727	1
4728	5
4730	2
4733	2
4735	1
4737	1
4738	1
4740	2
4741	1
4743	1
4748	2
4752	1
4754	1
4755	1
4756	2
4757	1
4761	1
4762	1
4765	1
4766	2
4769	2
4770	2
4771	2
4772	1
4773	3
4774	3
4776	4
4777	4
4781	1
4785	2
4787	1
4792	2
4794	2
4797	1
4798	4
4801	1
4802	2
4805	2
4806	1
4808	4
4811	2
4813	3
4817	2
4821	1
4826	2
4827	3
4828	1
4830	2
4833	1
4834	2
4835	1
4836	1
4838	2
4839	1
4840	3
4845	1
4846	1
4847	1
4852	1
4854	2
4855	4
4856	2
4861	1
4868	1
4878	1
4880	2
4881	4
4882	4
4883	2
4889	2
4891	2
4894	4
4895	1
4896	2
4901	1
4904	2
4910	1
4911	2
4913	2
4914	1
4915	1
4916	2
4917	3
4921	2
4922	1
4925	2
4927	1
4929	1
4932	1
4933	4
4938	1
4940	4
4942	4
4943	2
4945	1
4948	1
4949	5
4951	1
4956	1
4957	2
4964	2
4965	2
4967	1
4968	3
4970	1
4973	1
4977	2
4978	2
4979	1
4980	3
4986	2
4989	5
4990	2
4991	3
4992	1
4998	1
5002	1
5003	1
5011	3
5012	2
5015	3
5018	2
5024	3
5025	1
5029	4
5030	3
5031	2
5032	3
5033	3
5036	3
5041	1
5043	1
5045	1
5047	1
5053	1
5061	1
5063	5
5066	1
5074	1
5075	1
5076	4
5077	2
5081	3
5082	4
5087	1
5088	2
5089	1
5092	2
5093	2
5100	3
5102	2
5103	5
5105	1
5107	1
5110	2
5119	3
5121	4
5125	1
5127	1
5128	4
5129	2
5131	1
5132	1
5134	4
5140	1
5141	4
5142	1
5143	1
5146	2
5148	4
5149	2
5150	1
5151	1
5152	3
5153	1
5154	1
5158	2
5159	4
5160	6
5165	2
5166	1
5176	5
5184	2
5186	1
5187	1
5194	2
5197	1
5201	1
5202	4
5204	3
5205	4
5208	1
5210	1
5211	3
5212	1
5220	2
5226	3
5227	1
5229	3
5238	4
5239	2
5243	1
5245	3
5246	4
5249	2
5251	2
5254	1
5255	2
5259	1
5261	3
5263	5
5264	1
5266	3
5274	3
5277	3
5278	3
5281	2
5283	1
5286	7
5287	1
5294	1
5295	1
5303	7
5304	1
5309	2
5312	5
5313	1
5314	2
5315	1
5316	2
5332	2
5333	1
5334	1
5339	1
5340	1
5341	2
5345	2
5348	1
5350	2
5358	2
5359	1
5361	1
5364	2
5365	1
5367	2
5368	1
5372	1
5375	1
5376	2
5377	1
5384	2
5385	2
5393	1
5395	2
5401	1
5409	1
5410	2
5411	1
5419	1
5420	3
5424	3
5425	2
5427	5
5428	1
5429	2
5430	1
5431	1
5435	3
5438	2
5445	1
5446	1
5447	2
5448	2
5451	2
5455	4
5456	1
5458	2
5459	2
5461	3
5462	2
5465	2
5468	1
5475	2
5476	1
5477	1
5481	2
5485	1
5487	1
5488	2
5490	1
5491	1
5494	1
5496	1
5500	1
5502	1
5506	1
5507	3
5514	2
5520	1
5523	2
5532	2
5534	1
5539	1
5546	2
5551	2
5553	1
5554	1
5555	1
5559	3
5561	1
5568	1
5575	1
5576	2
5583	2
5588	2
5589	1
5591	1
5594	1
5596	2
5599	1
5603	1
5607	1
5609	1
5610	3
5613	1
5618	3
5619	1
5620	1
5621	2
5622	1
5624	3
5626	1
5627	3
5628	1
5631	1
5635	2
5636	1
5638	3
5640	2
5641	1
5642	3
5643	1
5644	1
5645	1
5648	2
5657	1
5660	1
5661	1
5667	9
5679	1
5682	1
5683	3
5686	1
5689	2
5694	1
5695	2
5697	1
5698	1
5701	1
5706	2
5709	1
5715	1
5720	2
5721	3
5723	1
5729	2
5732	1
5734	1
5735	2
5753	1
5760	2
5761	3
5762	3
5763	3
5764	3
5768	1
5771	2
5777	3
5780	2
5784	3
5787	1
5788	1
5789	2
5797	2
5800	2
5802	3
5817	3
5819	1
5822	1
5826	1
5827	2
5828	3
5831	3
5834	1
5845	1
5846	2
5853	1
5857	2
5862	1
5865	2
5866	1
5867	2
5869	1
5884	1
5889	2
5890	1
5898	1
5904	2
5906	2
5907	3
5908	1
5919	2
5920	1
5937	1
5946	1
5953	2
5956	2
5960	2
5963	1
5964	4
5966	3
5978	3
5981	1
5982	2
5988	1
5994	2
5995	1
5997	2
5998	1
6000	3
6001	2
6003	1
6008	3
6010	2
6019	3
6025	1
6030	1
6031	1
6039	1
6049	1
6054	2
6063	1
6064	3
6065	1
6074	1
6075	1
6080	1
6083	1
6090	2
6113	1
6114	1
6116	1
6120	1
6121	1
6122	2
6123	1
6124	2
6126	1
6131	1
6142	1
6143	1
6150	1
6155	2
6156	1
6157	1
6164	1
6165	2
6167	2
6179	1
6180	3
6185	2
6187	1
6195	1
6196	1
6199	1
6200	2
6206	1
6207	1
6216	2
6238	1
6239	1
6242	2
6244	2
6247	1
6251	1
6253	1
6255	1
6256	1
6260	1
6261	4
6262	3
6279	3
6282	1
6285	6
6286	1
6298	3
6299	1
6301	3
6302	1
6306	1
6307	1
6326	2
6331	1
6353	1
6356	1
6359	3
6367	1
6372	2
6374	1
6379	1
6381	1
6383	2
6387	1
6400	2
6409	1
6417	3
6418	1
6420	1
6436	1
6437	2
6440	2
6445	2
6452	1
6456	1
6458	1
6467	1
6469	2
6476	1
6478	4
6486	2
6487	1
6488	3
6489	3
6496	1
6497	1
6502	1
6503	2
6508	1
6511	1
6516	2
6525	1
6527	2
6528	3
6529	1
6530	3
6534	1
6540	2
6542	2
6550	2
6552	1
6553	1
6554	1
6567	1
6569	1
6571	1
6572	2
6573	2
6575	1
6580	1
6582	1
6593	1
6596	1
6598	3
6599	3
6611	2
6612	3
6621	1
6640	1
6641	2
6645	4
6648	1
6653	1
6654	4
6655	1
6663	1
6666	2
6675	1
6681	1
6684	1
6686	1
6690	2
6693	2
6696	1
6700	2
6709	4
6710	2
6713	1
6726	3
6730	3
6731	1
6736	1
6737	3
6738	2
6739	1
6740	1
6743	2
6744	1
6745	2
6746	1
6755	1
6762	2
6766	1
6773	3
6777	1
6788	1
6800	1
6805	1
6807	1
6811	1
6813	3
6814	1
6817	2
6821	2
6825	1
6827	1
6840	2
6847	1
6854	1
6863	2
6864	2
6865	3
6866	1
6867	1
6868	5
6869	5
6870	2
6871	1
6872	1
6874	1
6876	2
6877	2
6883	2
6886	2
6888	1
6891	1
6902	1
6909	2
6913	1
6915	2
6916	1
6917	2
6919	4
6921	3
6922	1
6923	1
6927	2
6931	1
6932	1
6933	4
6934	5
6935	2
6936	1
6943	1
6944	1
6945	1
6948	1
6949	2
6953	2
6954	3
6955	2
6964	3
6965	2
6966	1
6968	2
6970	1
6975	1
6976	2
6980	1
6981	1
6985	2
6987	2
6988	1
6989	3
6990	1
6991	1
6996	1
6998	1
6999	1
7000	1
7004	2
7005	3
7006	1
7007	3
7008	1
7009	3
7011	2
7012	2
7013	2
7014	2
7015	4
7020	2
7021	3
7022	2
7024	1
7025	2
7026	2
7027	1
7028	1
7031	2
7032	1
7033	2
7034	2
7038	3
7039	1
7040	1
7041	3
7042	1
7044	2
7046	2
7047	1
7048	1
7052	3
7053	4
7060	1
7062	1
7064	2
7065	2
7066	2
7070	3
7071	1
7072	3
7073	1
7074	1
7075	1
7076	1
7078	2
7079	2
7080	1
7081	2
7082	1
7085	1
7086	5
7088	1
7093	2
7097	1
7099	1
7101	2
7105	1
7109	1
7110	3
7111	1
7115	1
7118	4
7120	1
7129	1
7132	1
7136	2
7137	1
7138	1
7140	1
7142	1
7145	2
7146	2
7147	1
7148	1
7151	5
7152	2
7153	1
7154	5
7155	3
7156	6
7172	1
7173	3
7176	2
7181	2
7184	2
7186	1
7187	2
7198	1
7201	1
7203	2
7204	2
7205	1
7208	1
7210	1
7211	3
7214	2
7216	1
7217	1
7221	1
